name,lat,lng,location,subcategory
Middlesex Stadium,51.58603121,-0.4415897502,London,Soccer Stadium
Holmesdale Football Club,51.37467668,0.04391201057,London,Soccer Stadium
"Dagmar Av, Wembley, HA9 8DF",51.55794445,-0.288330992,London,Soccer Stadium
STC Sports Club,51.43971444,0.06658939548,London,Soccer Stadium
Arthur Wait Stand,51.39852691,-0.08504092756,London,Soccer Stadium
Kickz,51.6047108,-0.062385,London,Soccer Stadium
The Alpari Stand,51.53167389,0.0390413817,London,Soccer Stadium
The Old Lyonian's Sports Club,51.5905495,-0.3541932772,London,Soccer Stadium
The East Stand,51.531557,0.03885,London,Soccer Stadium
Sir Trevor Brooking Stand,51.53143211,0.03938477094,London,Soccer Stadium
The Bobby Moore Stand,51.5315452,0.03867342345,London,Soccer Stadium
Tottenham Power League,51.60669512,-0.05354895676,London,Soccer Stadium
Greenwich Rugby Club,51.48131,0.085251,London,Soccer Stadium
London Tigers,51.54200072,-0.3442975686,London,Soccer Stadium
Holmesdale Upper Block Q,51.39808002,-0.08473456677,London,Soccer Stadium
Coles Park,51.605955,-0.092885,London,Soccer Stadium
Cockfosters FC,51.660139,-0.145854,London,Soccer Stadium
National Day of Prayer & Worship,51.55724003,-0.2779368297,London,Soccer Stadium
Tottenham Hotspurs vs Aston Villa,51.603658,-0.064952,London,Soccer Stadium
International Budweiser Tent at NFL London,51.55727803,-0.2775019481,London,Soccer Stadium
Wembley Dressing Room,51.552873,-0.278477,London,Soccer Stadium
Sydenham Sports Club,51.421799,-0.038072,London,Soccer Stadium
Südkurve München - Road to Wembley Treffpunkt,51.55303331,-0.3100633621,London,Soccer Stadium
White City Tiger Turf,51.51802278,-0.2309087012,London,Soccer Stadium
Harrow Borough FC,51.55882344,-0.3707885742,London,Soccer Stadium
The Church,51.43959547,-0.05830654546,London,Speakeasy
Red House,51.543244,0.029503,London,Speakeasy
Casa Bomber,51.59888478,-0.1030772875,London,Speakeasy
Beths Manor,51.59734,0.019173,London,Speakeasy
How Does It Feel,51.46408,-0.112678,London,Speakeasy
The Roof Terrace,51.439572,-0.187193,London,Speakeasy
Marnulons,51.463943,-0.156632,London,Speakeasy
The House Of Grape,51.54947326,0.009070552081,London,Speakeasy
The Mayor Of Scaredy Cat Town,51.518524,-0.0789052248,London,Speakeasy
The Roof,51.45812228,0.136107473,London,Speakeasy
The A-hole,51.54836946,-0.03659365052,London,Speakeasy
Rushmore Road Street Party,51.55469,-0.043306,London,Speakeasy
T&N's,51.60825306,-0.1121197779,London,Speakeasy
"Zuno's London, UK",51.563536,-0.197494,London,Speakeasy
Uxbridge Station Sidings,51.5470486,-0.4764001486,London,Speakeasy
Doing it @ Riverside Mansion,51.496367,0.07839,London,Speakeasy
griffin's nestling,51.63406,-0.082448,London,Speakeasy
Hurts,51.583573,-0.004171,London,Speakeasy
Russian Spirits,51.556075,-0.216006,London,Speakeasy
Ping Ping's Playhouse,51.52321447,-0.05869469571,London,Speakeasy
Chez Mike,51.475495,0.037251,London,Speakeasy
Lapland,51.47996521,-0.08125530183,London,Speakeasy
Ruta 40 Headquarters,51.450346,-0.144022,London,Speakeasy
BBMC,51.54975,-0.239687,London,Speakeasy
Portside Parlour,51.5373202,-0.06133675575,London,Speakeasy
The King's Head Members Club,51.53539787,-0.07700769963,London,Speakeasy
"The Rose Garden, E7",51.555416,0.025193,London,Speakeasy
La Discoteca del Cruzar Nueva,51.47447361,-0.04583358765,London,Speakeasy
Chez Sharma,51.478334,-0.271994,London,Speakeasy
Friendly Place,51.472374,-0.015076,London,Speakeasy
Mother In England's home,51.430729,-0.026787,London,Speakeasy
Caccahia,51.441713,-0.04017,London,Speakeasy
Vost & Atkins Love Shack,51.53733826,0.06532389671,London,Speakeasy
The Dirty Rotters Club,51.51923,-0.326045,London,Speakeasy
Heathrow Hokie House,51.48163849,-0.4417795687,London,Speakeasy
HMS Penthouse,51.484986,-0.057435,London,Speakeasy
Desi Crib,51.540121,-0.177627,London,Speakeasy
Candy Mountain,51.406748,-0.293931,London,Speakeasy
NOD Turret,51.65055442,-0.08400198891,London,Speakeasy
TheBoneCutters hamstead Hangout,51.547906,-0.180242,London,Speakeasy
Al Huda Cultural Centre & Mosque,51.5219571,-0.0459557,London,Spiritual Center
Bait Al Aman Mosque,51.548678,-0.148851,London,Spiritual Center
Central Mosque of Brent,51.54973876,-0.2238314135,London,Spiritual Center
Charlton Mosque,51.487567,0.035345,London,Spiritual Center
Forest Gate Mosque,51.548457,0.027337,London,Spiritual Center
Hendon Mosque & Islamic Centre,51.57651012,-0.2359143189,London,Spiritual Center
Jamia Darus Sumah Mosque,51.5462338,0.0363963,London,Spiritual Center
Leytonstone Mosque,51.57387342,0.00821702082,London,Spiritual Center
North London Central Mosque,51.60334253,-0.377298843,London,Spiritual Center
North London Mosque,51.56577381,-0.06619590356,London,Spiritual Center
East Sheen Baptist Church,51.46165,-0.27492,London,Spiritual Center
St Mary's Church,51.51998108,-0.1623948697,London,Spiritual Center
Sacred Heart Church,51.41763568,-0.2196890116,London,Spiritual Center
London Meditation Centre,51.5088097,-0.1938452126,London,Spiritual Center
Church of the Transfiguration,51.53544939,-0.2197153656,London,Spiritual Center
The Hub,51.403807,-0.258094,London,Spiritual Center
JLE,51.57633277,-0.2006527066,London,Spiritual Center
London Ikeda Peace Centre,51.52605512,-0.1228120768,London,Spiritual Center
Islington Chinese Association,51.56563997,-0.126503706,London,Spiritual Center
St Josephs Church,51.59954586,-0.3375750845,London,Spiritual Center
Fairfield,51.6014929,-0.4104852676,London,Spiritual Center
St Stephen's Church,51.45836196,-0.2061678409,London,Spiritual Center
Hydro Healing,51.516311,-0.206299,London,Spiritual Center
Rigpa,51.54028968,-0.1162287249,London,Spiritual Center
Kingdom Hall,51.60099833,-0.4054205349,London,Spiritual Center
St Pauls Centre,51.65304153,-0.08811708,London,Spiritual Center
Jean Price Memorial Hall,51.6741396,-0.09496370387,London,Spiritual Center
16 Dunlace Road,51.552214,-0.04827,London,Spiritual Center
East London Tabernacle,51.52382993,-0.03411629313,London,Spiritual Center
St Peter's Church,51.53015767,-0.06431084629,London,Spiritual Center
CTU (London),51.462338,-0.124158,London,Spiritual Center
Chislehurst Cemetary,51.418872,0.089614,London,Spiritual Center
United Reform Church,51.46352257,0.1259767021,London,Spiritual Center
Havelock Road Gurdwara,51.5006887,-0.381623294,London,Spiritual Center
Carribean Hindu Society,51.44773268,-0.1224189794,London,Spiritual Center
Gurudwara Baba Budha Sahib Ji,51.44052058,-0.07596850869,London,Spiritual Center
Wanstead Quaker Meeting House,51.56960844,0.01550581102,London,Spiritual Center
Evangelical Alliance HQ,51.485638,-0.110951,London,Spiritual Center
Jews For Jesus,51.545551,-0.141387,London,Spiritual Center
St Michael's Main Hall,51.63879357,-0.0667257657,London,Spiritual Center
ICO @ CSLD Salvation Army,51.43405419,-0.06597577366,London,Spiritual Center
The Zone,51.563645,-0.085331,London,Spiritual Center
Luther-Tyndale,51.552056,-0.134937,London,Spiritual Center
Putney JK,51.465093,-0.257503,London,Spiritual Center
Ilford Hindu Centre,51.55664568,0.07472782623,London,Spiritual Center
Sandrock,51.46651626,-0.02228915691,London,Spiritual Center
Highgate Kingdom Hall,51.57318763,-0.149715059,London,Spiritual Center
West London JK,51.47238801,-0.3474740375,London,Spiritual Center
The Tablet,51.51618,-0.320127,London,Spiritual Center
Brook Street Chapel,51.5992192,-0.06780781752,London,Spiritual Center
Karamsar Gurdwara,51.56138436,0.08546988224,London,Spiritual Center
Ealing Hospital Multireligious Hall,51.51436687,-0.3065443039,London,Spiritual Center
Multi-faith Prayer Room,51.473206,-0.488503,London,Spiritual Center
Gurdwara Sahib Woolwich,51.49007879,0.06274122745,London,Spiritual Center
Austrian Catholic Center,51.495418,-0.218053,London,Spiritual Center
London Jewish Cultural Centre,51.56827341,-0.1841987588,London,Spiritual Center
Liberty Church,51.586778,-0.10196,London,Spiritual Center
St Barnabas Church,51.461362,-0.161442,London,Spiritual Center
Gurdwara Sri Guru Singh Sabha,51.50710357,-0.3776972815,London,Spiritual Center
Frederick Street Cat Palace,51.528056,-0.116529,London,Spiritual Center
Brent Sikh Centre,51.59273581,-0.2647934064,London,Spiritual Center
The Mooncave,51.496192,0.014822,London,Spiritual Center
Hammersmith Quaker Meeting House,51.49165399,-0.2349869692,London,Spiritual Center
BluePocket HQ,51.51115489,-0.009979935404,London,Spiritual Center
Tikun,51.58099693,-0.1988827468,London,Spiritual Center
Blackwell Hall,51.61165906,-0.3351831635,London,Spiritual Center
Heruka Buddhist Centre,51.57172823,-0.1984311297,London,Spiritual Center
Shaolin Temple,51.55919915,-0.1369012937,London,Spiritual Center
Igreja Adventista do Sétimo Dia Central de Londres,51.517033,-0.167891,London,Spiritual Center
Vineyard Church Centre,51.363595,-0.197136,London,Spiritual Center
Więzienie u Czarnej Suki,51.442218,-0.019181,London,Spiritual Center
Husyaini Madras ah,51.58706435,-0.3595694468,London,Spiritual Center
St John Vianney RC Church,51.45570502,0.1373076439,London,Spiritual Center
The Rock Tower,51.55783623,-0.1266646385,London,Spiritual Center
Institue of Our Lady Of Mercy,51.574116,0.023282,London,Spiritual Center
Chabad Wimbledon,51.41989095,-0.2101242542,London,Spiritual Center
Brixton Kingdom Hall,51.46432598,-0.09319399157,London,Spiritual Center
Mens Toillets,51.50783505,-0.2212816655,London,Spiritual Center
Multi-faith Room,51.4727671,-0.4621253193,London,Spiritual Center
Multi Faith Prayer Room,51.45933235,-0.4472512596,London,Spiritual Center
SGI UK South London Centre,51.46259689,-0.1158891991,London,Spiritual Center
Richmond Quaker Meeting House,51.464334,-0.288331,London,Spiritual Center
Southall Gurudwara singh sabha,51.50043086,-0.3804473041,London,Spiritual Center
Quaker Meeting House,51.58815131,-0.02103685767,London,Spiritual Center
Catholic Children's Society,51.5168794,-0.2248966778,London,Spiritual Center
Chinmaya Mission,51.587941,-0.228542,London,Spiritual Center
Calvery Church,51.531681,-0.228417,London,Spiritual Center
St Barnabas Parish Hall,51.45169073,-0.08601596643,London,Spiritual Center
National Baha'i Centre,51.49886532,-0.1650123999,London,Spiritual Center
The Prayer Space,51.5007465,0.004451113342,London,Spiritual Center
Shanti Centre,51.503744,-0.243519,London,Spiritual Center
North London Assembly Hall,51.61325481,-0.1215577127,London,Spiritual Center
The Buddhist Society,51.49082089,-0.1482792593,London,Spiritual Center
Hermansville,51.54939718,-0.1868201342,London,Spiritual Center
Sanderstead Church Hall,51.33949252,-0.08464478457,London,Spiritual Center
Navnat centre,51.5087471,-0.4252986682,London,Spiritual Center
London City Mission,51.502409,-0.07794989395,London,Spiritual Center
Solidarity Spiritist Group,51.456614,-0.190245,London,Spiritual Center
Minhaj-ul-Quran Publications,51.54601857,0.0242910116,London,Spiritual Center
Ramgarhia sikh gurdwara temple,51.5338281,0.0301454,London,Spiritual Center
Saint Patrick's Church Hall,51.35093477,-0.1517610286,London,Spiritual Center
Helvete,51.46958837,-0.1278911819,London,Spiritual Center
27 Brockley Rise,51.44303776,-0.04297082997,London,Spiritual Center
Wykeham Hall,51.60319,-0.329326,London,Spiritual Center
Newington Green Unitarian Church,51.52184198,-0.0465631485,London,Spiritual Center
"St John the Evangelist Church, Brownswood Park",51.56594354,-0.101868648,London,Spiritual Center
Canary Wharf Multi-faith Prayer Room,51.50507731,-0.01438753462,London,Spiritual Center
Religious,51.45859895,-0.1997976068,London,Spiritual Center
Trent Park Cemetery,51.64103863,-0.1299014271,London,Spiritual Center
NHS Blood Donation,51.49528516,-0.1385307312,London,Spiritual Center
Sikh Missionary Society,51.50099467,-0.3847799373,London,Spiritual Center
Sozo House of Praise,51.45665469,0.01514588008,London,Spiritual Center
Randall Christian Centre,51.479538,-0.013834,London,Spiritual Center
The Tab Venue,51.5275022,-0.07572286163,London,Spiritual Center
The Cedars (ICO & CSLD),51.4336086,-0.06500287761,London,Spiritual Center
St Joseph's,51.58742921,-0.2304048296,London,Spiritual Center
Pax Christi,51.58741176,-0.2314432771,London,Spiritual Center
Quaker Meeting House,51.52165506,-0.04742145538,London,Spiritual Center
Alevi Cultral Centre,51.55069093,-0.06934747385,London,Spiritual Center
Shaftesbury Christian Centre,51.47357814,-0.1548600197,London,Spiritual Center
Hurtado Jesuit Centre,51.506236,-0.059104,London,Spiritual Center
South London Liberal Synagogue,51.430158,-0.129954,London,Spiritual Center
VideoGamer.com HQ,51.37267785,-0.1004648209,London,Spiritual Center
London Johrei Centre,51.567858,-0.122695,London,Spiritual Center
St James Catholic Church,51.4420745,-0.335484824,London,Spiritual Center
Marriott Regents Park Public Restroom,51.54243948,-0.1726344908,London,Spiritual Center
Handforth Road,51.5587815,0.0748819,London,Spiritual Center
Mount Kinsey,51.59314884,0.009484291077,London,Spiritual Center
The Maida Centre,51.53457378,-0.1884291076,London,Spiritual Center
Chabad Succah in the City,51.515869,-0.108309,London,Spiritual Center
Psyth Control Centre,51.480772,0.068083,London,Spiritual Center
Healing Touches,51.44104594,-0.1551109593,London,Spiritual Center
Calmness,51.54423904,-0.005417999811,London,Spiritual Center
Edgware Kingdom Hall Complex,51.600316,-0.238535,London,Spiritual Center
GBS SA HQ- London Branch,51.5304452,-0.1072178107,London,Spiritual Center
Our Lady of Lourdes Roman Catholic Church,51.44750076,0.01379788307,London,Spiritual Center
St Michaels Catholic Church,51.3995,-0.1337,London,Spiritual Center
24/7 Prayer Room,51.498097,-0.170765,London,Spiritual Center
COHEN VAN BALEN,51.548275,-0.060785,London,Spiritual Center
Narnia,51.53201649,-0.2038340756,London,Spiritual Center
Iglesia Ni Cristo (Church of Christ),51.53249498,0.01835748046,London,Spiritual Center
Charity Shop,51.450316,-0.239356,London,Spiritual Center
Comboni Missionary Sisters,51.492377,-0.2519,London,Spiritual Center
Cathie's work,51.618534,-0.272019,London,Spiritual Center
Casa d'appuntamenti Pinna & Valenti,51.527798,-0.050846,London,Spiritual Center
The Salvation Army,51.58574677,-0.09238521755,London,Spiritual Center
Golders Green Quaker Meeting House,51.58200326,-0.1879262924,London,Spiritual Center
Praise Chapel,51.5284154,0.1749035,London,Spiritual Center
Robert Burns,51.461483,-0.123949,London,Spiritual Center
124dhs,51.47852027,-0.02566427987,London,Spiritual Center
Bonneville Centre,51.45057082,-0.140671228,London,Spiritual Center
United Reform Church,51.445,-0.3425,London,Spiritual Center
Shootfest House,51.491866,-0.308161,London,Spiritual Center
Marian House,51.616599,-0.184779,London,Spiritual Center
St Stephen's Church,51.478201,-0.121106,London,Spiritual Center
Living Faith Connections RCCG,51.52569964,0.1030309985,London,Spiritual Center
AJP's,51.528373,-0.289282,London,Spiritual Center
"Kingdom Hall Of Jehovahs Witnesses, Hanworth",51.43400701,-0.3909563705,London,Spiritual Center
R&D,51.41659906,-0.03169298172,London,Spiritual Center
No sweat room,51.51114886,-0.07232274013,London,Spiritual Center
The SC Cabana,51.46973433,-0.486702561,London,Spiritual Center
Virgin HQ,51.52142126,-0.1810661794,London,Spiritual Center
Uncle Cletus HQ,51.543328,-0.148003,London,Spiritual Center
Micheles Massage With Extras,51.535939,-0.057234,London,Spiritual Center
The  Procidium,51.54798889,-0.2979724109,London,Spiritual Center
Lucy Luisa Casa,51.469262,-0.163195,London,Spiritual Center
Paget Christian Centre,51.5390564,-0.122702752,London,Spiritual Center
Alevi Cultural Centre & Cemevi,51.548048,-0.07104,London,Spiritual Center
Iglesia Ni Cristo ( Church of Christ ),51.53193155,0.00414085193,London,Spiritual Center
Mahfil Ali (Shia Ithna'asheri Community Of Middlesex),51.58800888,-0.3572314978,London,Spiritual Center
Wanstead Baptist Church,51.581267,0.02563,London,Spiritual Center
Iglesia Ni Cristo (Church Of Christ) Locale Of Stratford,51.52909245,0.03349697029,London,Spiritual Center
Faction Shoreditch HQ,51.525736,-0.083034,London,Spiritual Center
Edgware Muslim Community Centre,51.6134,-0.28001,London,Spiritual Center
Hindu Centre,51.54601337,-0.0757560486,London,Spiritual Center
Gurdwara Nanaksar,51.52184166,-0.3779187485,London,Spiritual Center
More,51.522657,-0.082835,London,Spiritual Center
"mentors' workshop, london branch",51.49708574,-0.1677643891,London,Spiritual Center
Cardinal Hume Center Westminster,51.495351,-0.13218,London,Spiritual Center
Haggerston Meeting Of Narcotics Anonymous,51.53157,-0.073565,London,Spiritual Center
Morninf Yoga,51.489142,-0.27245,London,Spiritual Center
У Парня Объехавшего Пол Света!,51.458723,-0.218784,London,Spiritual Center
Sadhu Vaswani Centre,51.55994034,-0.2102899998,London,Spiritual Center
SGI Centre West Acto,51.506993,-0.264823,London,Spiritual Center
CJ's Tree 🌹 Miss You,51.583591,-0.021268,London,Spiritual Center
